answer_id,visit_id,question_id,campaign_code,intervention_point_code,question_type,answer,expected_answer,created_at,updated_at_sys
9439,1649,595,CAM00067,,M,Segundo espacio,Si,2026-02-19,2026-04-08
9440,1649,588,CAM00067,,T,Auxiliar de farmacia,,2026-02-19,2026-04-08
9441,1649,596,CAM00067,,S,4,,2026-02-19,2026-04-08
9442,1649,589,CAM00067,,S,Si,,2026-02-19,2026-04-08
9443,1649,598,CAM00067,,N,20,No,2026-02-19,2026-04-08
9444,1649,,CAM00067,,S,Escaparate ocupado,Si,2026-02-19,2026-04-08
9445,1649,599,CAM00067,,,Formación OK,,2026-02-19,2026-04-08
9446,1650,588,CAM00067,PDV000047,T,Pendiente de confirmar,Si,2026-01-25,2026-03-02
9447,1650,592,CAM00067,PDV000047,S,Visita OK,No,2026-01-25,2026-03-02
9448,1650,596,CAM00067,PDV000047,S,,No,2026-01-25,2026-03-02
9449,1650,599,CAM00067,PDV000047,S,,No,2026-01-25,2026-03-02
9450,1650,595,CAM00067,PDV000047,M,Ampliar facings,Si,2026-01-25,2026-03-02
9451,1650,594,CAM00067,PDV000047,S,5,,2026-01-25,2026-03-02
9452,1650,597,CAM00067,PDV000047,,Farmacia blanca,,2026-01-25,2026-03-02
9453,1650,591,CAM00067,PDV000047,T,OK,,2026-01-25,2026-03-02
9454,1651,596,CAM00067,PDV000126,S,4 ,,2026-02-27,2026-04-14
9455,1651,588,CAM00067,PDV000126,T,Farmacéutico adjunto,Si,2026-02-27,2026-04-14
9456,1651,593,CAM00067,PDV000126,T,Pendiente de confirmar,,2026-02-27,2026-04-14
9457,1651,600,CAM00067,PDV000126,M,Segundo espacio,,2026-02-27,2026-04-14
9458,1651,594,CAM00067,PDV000126,S,,,2026-02-27,2026-04-14
9459,1651,589,CAM00067,PDV000126,S,Si,No,2026-02-27,2026-04-14
9460,1651,598,CAM00067,PDV000126,N,30,,2026-02-27,2026-04-14
9461,1651,592,CAM00067,PDV000126,S,No quiere PLV,No,2026-02-27,2026-04-14
9462,1651,590,CAM00067,PDV000126,S,"No, rechazan la instalación",No,2026-02-27,2026-04-14
9463,1651,591,CAM00067,PDV000126,T,OK,,2026-02-27,2026-04-14
9464,1651,599,CAM00067,PDV000126,S,Farmacia cerrada,,2026-02-27,2026-04-14
9465,1651,597,CAM00067,PDV000126,S,Farmacia orientada dermo,,2026-02-27,2026-04-14
9466,1651,595,CAM00067,PDV000126,M,Sacar del cajon ,No,2026-02-27,2026-04-14
9467,1652,588,CAM00067,PDV000123,T,Farmacéutico adjunto,,2026-02-20,2026-02-26
9468,1652,599,CAM00067,PDV000123,S,No es una farmacia,Si,2026-02-20,2026-02-26
9469,1652,598,CAM00067,PDV000123,N,20,Si,2026-02-20,2026-02-26
9470,1652,590,CAM00067,PDV000123,S,"No, rechazan la instalación",,2026-02-20,2026-02-26
9471,1652,589,CAM00067,PDV000123,S,Si,,2026-02-20,2026-02-26
9472,1652,600,CAM00067,PDV000123,M,,,2026-02-20,2026-02-26
9473,1652,595,CAM00067,PDV000123,M,Segundo espacio,Si,2026-02-20,2026-02-26
9474,1652,592,CAM00067,PDV000123,S,No quiere PLV,Si,2026-02-20,2026-02-26
9475,1653,597,CAM00067,PDV000222,S,Otro,,2026-02-12,2026-04-22
9476,1653,589,CAM00067,PDV000222,S,Si,Si,2026-02-12,2026-04-22
9477,1653,598,CAM00067,PDV000222,N,,,2026-02-12,2026-04-22
9478,1653,596,CAM00067,PDV000222,S,"0, No esta expuesto",Si,2026-02-12,2026-04-22
9479,1653,600,CAM00067,PDV000222,M,Mejora planograma,,2026-02-12,2026-04-22
9480,1653,590,CAM00067,PDV000222,S,"No, rechazan la instalación",Si,2026-02-12,2026-04-22
9481,1653,595,CAM00067,PDV000222,M,Segundo espacio,,2026-02-12,2026-04-22
9482,1653,599,CAM00067,PDV000222,S,Farmacia cerrada ,No,2026-02-12,2026-04-22
9483,1654,596,CAM00067,PDV000170,S,3,No,2026-02-13,2026-02-28
9484,1654,591,CAM00067,PDV000170,T,,,2026-02-13,2026-02-28
9485,1654,598,CAM00067,PDV000170,N,1,No,2026-02-13,2026-02-28
9486,1654,589,CAM00067,PDV000170,S,Si,,2026-02-13,2026-02-28
9487,1654,597,CAM00067,PDV000170,S,Farmacia de pueblo,,2026-02-13,2026-02-28
9488,1654,594,CAM00067,PDV000170,,7,,2026-02-13,2026-02-28
9489,1654,592,CAM00067,PDV000170,S,No dispone de escaparate,Si,2026-02-13,2026-02-28
9490,1654,590,CAM00067,PDV000170,S,Si,,2026-02-13,2026-02-28
9491,1655,590,CAM00067,PDV000068,S,Si,,2026-01-16,2026-05-04
9492,1655,588,CAM00067,PDV000068,T,Pendiente de confirmar,,2026-01-16,2026-05-04
9493,1655,595,CAM00067,PDV000068,M,Sacar del cajon,,2026-01-16,2026-05-04
9494,1655,598,CAM00067,PDV000068,N,10,Si,2026-01-16,2026-05-04
9495,1655,596,CAM00067,PDV000068,S,2,,2026-01-16,2026-05-04
9496,1655,593,CAM00067,PDV000068,T,Auxiliar de farmacia,,2026-01-16,2026-05-04
9497,1655,589,CAM00067,PDV000068,S,Si,Si,2026-01-16,2026-05-04
9498,1655,591,CAM00067,PDV000068,T,,No,2026-01-16,2026-05-04
9499,1656,593,CAM00067,PDV000151,T,Titular disponible,,2026-02-28,2026-05-11
9500,1656,589,CAM00067,PDV000151,S,No,,2026-02-28,2026-05-11
9501,1656,590,CAM00067,PDV000151,S,"No, rechazan la instalación",,2026-02-28,2026-05-11
9502,1656,597,CAM00067,PDV000151,,Farmacia con producto expuesto,No,2026-02-28,2026-05-11
9503,1656,599,CAM00067,PDV000151,S,,,2026-02-28,2026-05-11
9504,1656,600,CAM00067,PDV000151,M,Segundo espacio,,2026-02-28,2026-05-11
9505,1656,594,CAM00067,PDV000151,S,6,No,2026-02-28,2026-05-11
9506,1656,592,CAM00067,PDV000151,S,No dispone de escaparate,,2026-02-28,2026-05-11
9507,1657,592,CAM00067,PDV000026,S,No permiten por falta de stock,,2026-02-01,2026-02-17
9508,1657,591,CAM00067,PDV000026,T,Pendiente de confirmar,,2026-02-01,2026-02-17
9509,1657,596,CAM00067,PDV000026,S,7 ,,2026-02-01,2026-02-17
9510,1657,599,CAM00067,PDV000026,S,Formación OK,,2026-02-01,2026-02-17
9511,1657,597,CAM00067,PDV000026,S,Farmacia con producto expuesto,Si,2026-02-01,2026-02-17
9512,1657,593,CAM00067,PDV000026,T,Sin comentarios,,2026-02-01,2026-02-17
9513,1657,588,CAM00067,PDV000026,T,Pendiente de confirmar,,2026-02-01,2026-02-17
9514,1657,598,CAM00067,PDV000026,N,15,,2026-02-01,2026-02-17
9515,1658,590,CAM00067,,S,"No, rechazan la instalación ",No,2026-02-17,2026-02-24
9516,1658,589,CAM00067,,S,Si,,2026-02-17,2026-02-24
9517,1658,598,CAM00067,,N,45,No,2026-02-17,2026-02-24
9518,1658,592,CAM00067,,S,En obras,,2026-02-17,2026-02-24
9519,1658,595,CAM00067,,M,Mejora altura,,2026-02-17,2026-02-24
9520,1658,593,CAM00067,,T,OK,,2026-02-17,2026-02-24
9521,1658,597,CAM00067,,S,Farmacia blanca,Si,2026-02-17,2026-02-24
9522,1658,600,CAM00067,,M,Ampliar facings,,2026-02-17,2026-02-24
9523,1659,601,CAM00068,PDV000010,T,Sin comentarios,,2026-03-22,2026-04-29
9524,1659,606,CAM00068,PDV000010,T,,,2026-03-22,2026-04-29
9525,1659,602,CAM00068,PDV000010,T,Titular disponible,,2026-03-22,2026-04-29
9526,1659,604,CAM00068,PDV000010,S,"0, No esta expuesto",Si,2026-03-22,2026-04-29
9527,1659,603,CAM00068,PDV000010,T,OK,,2026-03-22,2026-04-29
9528,1659,,CAM00068,PDV000010,S,Si,,2026-03-22,2026-04-29
9529,1660,604,CAM00068,PDV000135,S,2,Si,2026-04-09,2026-05-03
9530,1660,602,CAM00068,PDV000135,T,Farmacéutico adjunto,Si,2026-04-09,2026-05-03
9531,1660,606,CAM00068,PDV000135,T,Farmacéutico adjunto,No,2026-04-09,2026-05-03
9532,1660,601,CAM00068,PDV000135,T,OK,,2026-04-09,2026-05-03
9533,1660,603,CAM00068,PDV000135,T,Farmacéutico adjunto,Si,2026-04-09,2026-05-03
9534,1660,605,CAM00068,PDV000135,S,Si,Si,2026-04-09,2026-05-03
9535,1661,603,CAM00068,PDV000205,T,Sin comentarios,,2026-03-03,2026-04-13
9536,1662,601,CAM00068,PDV000250,T,Farmacéutico adjunto,,2026-03-10,2026-04-19
9537,1662,602,CAM00068,PDV000250,T,Auxiliar de farmacia,Si,2026-03-10,2026-04-19
9538,1662,604,CAM00068,PDV000250,S,9,No,2026-03-10,2026-04-19
9539,1662,606,CAM00068,PDV000250,T,Auxiliar de farmacia,Si,2026-03-10,2026-04-19
9540,1663,602,CAM00068,PDV000180,T,Pendiente de confirmar,,2026-03-14,2026-05-01
9541,1663,605,CAM00068,PDV000180,S,Si,,2026-03-14,2026-05-01
9542,1663,603,CAM00068,PDV000180,T,Pendiente de confirmar,,2026-03-14,2026-05-01
9543,1663,601,CAM00068,PDV000180,T,Auxiliar de farmacia,Si,2026-03-14,2026-05-01
9544,1664,617,CAM00069,PDV000123,N, 2 ,No,2026-01-17,2026-02-10
9545,1664,607,CAM00069,PDV000123,N,1,Si,2026-01-17,2026-02-10
9546,1664,620,CAM00069,PDV000123,S,3,,2026-01-17,2026-02-10
9547,1664,611,CAM00069,PDV000123,N,3,,2026-01-17,2026-02-10
9548,1664,614,CAM00069,PDV000123,S,10 o mas,,2026-01-17,2026-02-10
9549,1664,608,CAM00069,PDV000123,T,Auxiliar de farmacia,,2026-01-17,2026-02-10
9550,1664,610,CAM00069,PDV000123,S,No es una farmacia,,2026-01-17,2026-02-10
9551,1664,619,CAM00069,PDV000123,S,6,Si,2026-01-17,2026-02-10
9552,1665,617,CAM00069,,N,5,,2026-03-28,2026-04-02
9553,1665,619,CAM00069,,S,8,,2026-03-28,2026-04-02
9554,1665,608,CAM00069,,,Titular disponible,,2026-03-28,2026-04-02
9555,1666,615,CAM00069,PDV000189,T,,,2026-01-16,2026-01-25
9556,1666,609,CAM00069,PDV000189,T,OK,Si,2026-01-16,2026-01-25
9557,1666,618,CAM00069,PDV000189,T,Farmacéutico adjunto,,2026-01-16,2026-01-25
9558,1666,616,CAM00069,PDV000189,M,Mejora planograma,,2026-01-16,2026-01-25
9559,1666,611,CAM00069,PDV000189,N, 10 ,,2026-01-16,2026-01-25
9560,1666,608,CAM00069,PDV000189,T,,,2026-01-16,2026-01-25
9561,1666,614,CAM00069,PDV000189,S,8,,2026-01-16,2026-01-25
9562,1666,610,CAM00069,PDV000189,S,Rechaza formación,,2026-01-16,2026-01-25
9563,1667,608,CAM00069,PDV000099,T,Pendiente de confirmar,,2026-02-06,2026-05-01
9564,1667,610,CAM00069,PDV000099,S,Formación OK,,2026-02-06,2026-05-01
9565,1667,,CAM00069,PDV000099,N,3,,2026-02-06,2026-05-01
9566,1667,620,CAM00069,PDV000099,S,7,,2026-02-06,2026-05-01
9567,1667,616,CAM00069,PDV000099,M,Sacar del cajon,,2026-02-06,2026-05-01
9568,1667,615,CAM00069,PDV000099,T,,,2026-02-06,2026-05-01
9569,1667,611,CAM00069,PDV000099,N,,,2026-02-06,2026-05-01
9570,1667,612,CAM00069,PDV000099,S,1,No,2026-02-06,2026-05-01
9571,1668,618,CAM00069,PDV000101,,OK,No,2026-01-19,2026-01-24
9572,1668,617,CAM00069,PDV000101,N,1,No,2026-01-19,2026-01-24
9573,1668,611,CAM00069,PDV000101,N,3,Si,2026-01-19,2026-01-24
9574,1668,610,CAM00069,PDV000101,S,Rechaza formación,Si,2026-01-19,2026-01-24
9575,1668,612,CAM00069,PDV000101,S,1,,2026-01-19,2026-01-24
9576,1668,614,CAM00069,PDV000101,S,"0, No tienen stock",,2026-01-19,2026-01-24
9577,1668,608,CAM00069,PDV000101,T,,,2026-01-19,2026-01-24
9578,1668,616,CAM00069,PDV000101,M,Sacar del cajon,No,2026-01-19,2026-01-24
9579,1669,608,CAM00069,PDV000060,T,Sin comentarios,,2026-02-11,2026-04-11
9580,1669,611,CAM00069,PDV000060,N,10,,2026-02-11,2026-04-11
9581,1669,615,CAM00069,PDV000060,T,Titular disponible,No,2026-02-11,2026-04-11
9582,1669,619,CAM00069,PDV000060,S,"0, No tienen stock",,2026-02-11,2026-04-11
9583,1669,613,CAM00069,PDV000060,M,Mejora altura,,2026-02-11,2026-04-11
9584,1669,610,CAM00069,PDV000060,S,Formación OK,,2026-02-11,2026-04-11
9585,1669,617,CAM00069,PDV000060,N,90,,2026-02-11,2026-04-11
9586,1669,618,CAM00069,PDV000060,T,Farmacéutico adjunto,,2026-02-11,2026-04-11
9587,1670,610,CAM00069,PDV000171,S,Farmacia cerrada,No,2026-03-09,2026-04-18
9588,1670,618,CAM00069,PDV000171,T,Pendiente de confirmar,Si,2026-03-09,2026-04-18
9589,1670,607,CAM00069,PDV000171,N,45,No,2026-03-09,2026-04-18
9590,1670,619,CAM00069,PDV000171,S,,,2026-03-09,2026-04-18
9591,1670,616,CAM00069,PDV000171,M,Ampliar facings,Si,2026-03-09,2026-04-18
9592,1670,615,CAM00069,PDV000171,T,Sin comentarios,,2026-03-09,2026-04-18
9593,1670,620,CAM00069,PDV000171,S,6,,2026-03-09,2026-04-18
9594,1670,611,CAM00069,PDV000171,N,1,No,2026-03-09,2026-04-18
9595,1671,610,CAM00069,PDV000086,S,No es una farmacia,,2026-02-13,2026-02-19
9596,1671,616,CAM00069,PDV000086,M,Mejora planograma,Si,2026-02-13,2026-02-19
9597,1671,613,CAM00069,PDV000086,M,Segundo espacio,,2026-02-13,2026-02-19
9598,1671,612,CAM00069,PDV000086,S,6,,2026-02-13,2026-02-19
9599,1671,611,CAM00069,PDV000086,N,5,,2026-02-13,2026-02-19
9600,1671,607,CAM00069,PDV000086,N,90,,2026-02-13,2026-02-19
9601,1671,609,CAM00069,PDV000086,T,Auxiliar de farmacia,Si,2026-02-13,2026-02-19
9602,1671,617,CAM00069,PDV000086,N,5,,2026-02-13,2026-02-19
9603,1672,610,CAM00069,PDV000103,S,Formación OK,No,2026-03-12,2026-04-22
9604,1672,615,CAM00069,PDV000103,T,Auxiliar de farmacia,,2026-03-12,2026-04-22
9605,1672,618,CAM00069,PDV000103,T,Auxiliar de farmacia,,2026-03-12,2026-04-22
9606,1672,614,CAM00069,PDV000103,S,4,Si,2026-03-12,2026-04-22
9607,1672,608,CAM00069,PDV000103,T,Farmacéutico adjunto,,2026-03-12,2026-04-22
9608,1672,620,CAM00069,PDV000103,S,"0, No lo trabajan",Si,2026-03-12,2026-04-22
9609,1672,611,CAM00069,PDV000103,N,,Si,2026-03-12,2026-04-22
9610,1672,609,CAM00069,PDV000103,T,OK,,2026-03-12,2026-04-22
9611,1673,613,CAM00069,PDV000007,M,Sacar del cajon,No,2026-02-21,2026-03-22
9612,1673,610,CAM00069,PDV000007,S,Formación OK,Si,2026-02-21,2026-03-22
9613,1673,608,CAM00069,PDV000007,T,,Si,2026-02-21,2026-03-22
9614,1673,609,CAM00069,PDV000007,T,Farmacéutico adjunto,,2026-02-21,2026-03-22
9615,1673,618,CAM00069,PDV000007,T,Pendiente de confirmar,Si,2026-02-21,2026-03-22
9616,1673,617,CAM00069,PDV000007,N,3,,2026-02-21,2026-03-22
9617,1673,619,CAM00069,PDV000007,S,8,,2026-02-21,2026-03-22
9618,1673,612,CAM00069,PDV000007,S,,,2026-02-21,2026-03-22
9619,1673,616,CAM00069,PDV000007,M,Segundo espacio,,2026-02-21,2026-03-22
9620,1673,607,CAM00069,PDV000007,N,1,,2026-02-21,2026-03-22
9621,1673,611,CAM00069,PDV000007,N,1,,2026-02-21,2026-03-22
9622,1673,615,CAM00069,PDV000007,T,,,2026-02-21,2026-03-22
9623,1673,614,CAM00069,PDV000007,S,"0, No lo trabajan",,2026-02-21,2026-03-22
9624,1673,620,CAM00069,PDV000007,S,4,,2026-02-21,2026-03-22
9625,1674,617,CAM00069,PDV000225,N,10,,2026-02-25,2026-03-22
9626,1674,610,CAM00069,PDV000225,S,Formación OK,Si,2026-02-25,2026-03-22
9627,1674,614,CAM00069,PDV000225,S,1,,2026-02-25,2026-03-22
9628,1674,613,CAM00069,PDV000225,M,Mejora planograma,,2026-02-25,2026-03-22
9629,1674,608,CAM00069,PDV000225,T,Auxiliar de farmacia,Si,2026-02-25,2026-03-22
9630,1674,607,CAM00069,PDV000225,N,,,2026-02-25,2026-03-22
9631,1674,609,CAM00069,PDV000225,T,Titular disponible,No,2026-02-25,2026-03-22
9632,1674,618,CAM00069,PDV000225,T,,,2026-02-25,2026-03-22
9633,1675,616,CAM00069,PDV000051,M,Mejora altura,,2026-01-14,2026-05-03
9634,1675,619,CAM00069,PDV000051,S,8,,2026-01-14,2026-05-03
9635,1675,620,CAM00069,PDV000051,S,4,No,2026-01-14,2026-05-03
9636,1675,613,CAM00069,PDV000051,M,Ampliar facings,,2026-01-14,2026-05-03
9637,1675,618,CAM00069,PDV000051,T,OK,Si,2026-01-14,2026-05-03
9638,1675,609,CAM00069,PDV000051,T,Auxiliar de farmacia,Si,2026-01-14,2026-05-03
9639,1675,614,CAM00069,PDV000051,S,1,,2026-01-14,2026-05-03
9640,1675,617,CAM00069,PDV000051,N,60,No,2026-01-14,2026-05-03
9641,1675,607,CAM00069,PDV000051,N,5,,2026-01-14,2026-05-03
9642,1675,610,CAM00069,PDV000051,S,Formación OK,,2026-01-14,2026-05-03
9643,1675,611,CAM00069,PDV000051,N, 30 ,,2026-01-14,2026-05-03
9644,1675,615,CAM00069,PDV000051,T,Titular disponible,Si,2026-01-14,2026-05-03
9645,1675,612,CAM00069,PDV000051,S,7,No,2026-01-14,2026-05-03
9646,1675,608,CAM00069,PDV000051,T,,,2026-01-14,2026-05-03
9647,1676,618,CAM00069,PDV000203,T,Farmacéutico adjunto,No,2026-03-25,2026-04-01
9648,1676,619,CAM00069,PDV000203,S,"0, No tienen stock",,2026-03-25,2026-04-01
9649,1676,616,CAM00069,PDV000203,M,Segundo espacio,,2026-03-25,2026-04-01
9650,1676,613,CAM00069,PDV000203,M,Mejora planograma,,2026-03-25,2026-04-01
9651,1676,614,CAM00069,PDV000203,S,5,,2026-03-25,2026-04-01
9652,1676,620,CAM00069,PDV000203,S,10 o mas,Si,2026-03-25,2026-04-01
9653,1676,610,CAM00069,PDV000203,S,,,2026-03-25,2026-04-01
9654,1676,611,CAM00069,PDV000203,N,2,,2026-03-25,2026-04-01
9655,1677,617,CAM00069,PDV000143,N,,Si,2026-03-20,2026-04-20
9656,1677,609,CAM00069,PDV000143,T,Sin comentarios,Si,2026-03-20,2026-04-20
9657,1677,608,CAM00069,PDV000143,T,Auxiliar de farmacia,,2026-03-20,2026-04-20
9658,1677,615,CAM00069,PDV000143,T,Pendiente de confirmar,No,2026-03-20,2026-04-20
9659,1677,618,CAM00069,PDV000143,T,Sin comentarios,,2026-03-20,2026-04-20
9660,1677,619,CAM00069,PDV000143,S,10 o mas,,2026-03-20,2026-04-20
9661,1677,612,CAM00069,PDV000143,S,5,,2026-03-20,2026-04-20
9662,1677,614,CAM00069,PDV000143,S,4,,2026-03-20,2026-04-20
9663,1678,611,CAM00069,PDV000238,N,3,No,2026-04-07,2026-04-19
9664,1678,620,CAM00069,PDV000238,S,8,,2026-04-07,2026-04-19
9665,1678,615,CAM00069,PDV000238,T,,,2026-04-07,2026-04-19
9666,1679,620,CAM00069,PDV000073,S,"0, No lo trabajan",No,2026-01-23,2026-02-20
9667,1679,613,CAM00069,PDV000073,M,Mejora planograma,,2026-01-23,2026-02-20
9668,1679,617,CAM00069,PDV000073,N,60,No,2026-01-23,2026-02-20
9669,1679,607,CAM00069,PDV000073,N,3,,2026-01-23,2026-02-20
9670,1679,609,CAM00069,PDV000073,T,Titular disponible,Si,2026-01-23,2026-02-20
9671,1679,612,CAM00069,PDV000073,S,4,Si,2026-01-23,2026-02-20
9672,1679,610,CAM00069,PDV000073,S,Farmacia cerrada,Si,2026-01-23,2026-02-20
9673,1679,608,CAM00069,PDV000073,T,Titular disponible,Si,2026-01-23,2026-02-20
9674,1679,616,CAM00069,PDV000073,M,Sacar del cajon,,2026-01-23,2026-02-20
9675,1679,611,CAM00069,PDV000073,N,20,,2026-01-23,2026-02-20
9676,1679,615,CAM00069,PDV000073,T,,,2026-01-23,2026-02-20
9677,1679,618,CAM00069,PDV000073,T,Titular disponible,,2026-01-23,2026-02-20
9678,1679,619,CAM00069,PDV000073,S,2,,2026-01-23,2026-02-20
9679,1679,614,CAM00069,PDV000073,S,6,No,2026-01-23,2026-02-20
9680,1680,613,CAM00069,PDV000200,M,Segundo espacio,,2026-01-11,2026-04-23
9681,1680,,CAM00069,PDV000200,S,2,,2026-01-11,2026-04-23
9682,1680,618,CAM00069,PDV000200,T,Pendiente de confirmar,,2026-01-11,2026-04-23
9683,1680,607,CAM00069,PDV000200,N, 30 ,,2026-01-11,2026-04-23
9684,1680,615,CAM00069,PDV000200,T,Auxiliar de farmacia,,2026-01-11,2026-04-23
9685,1680,611,CAM00069,PDV000200,N,2,,2026-01-11,2026-04-23
9686,1680,612,CAM00069,PDV000200,S,5,,2026-01-11,2026-04-23
9687,1680,617,CAM00069,PDV000200,N,90,Si,2026-01-11,2026-04-23
9688,1680,609,CAM00069,PDV000200,T,Titular disponible,,2026-01-11,2026-04-23
9689,1680,608,CAM00069,PDV000200,T,Farmacéutico adjunto,No,2026-01-11,2026-04-23
9690,1680,610,CAM00069,PDV000200,S,No es una farmacia,,2026-01-11,2026-04-23
9691,1680,620,CAM00069,PDV000200,S,2,,2026-01-11,2026-04-23
9692,1680,616,CAM00069,PDV000200,M,Ampliar facings,,2026-01-11,2026-04-23
9693,1680,619,CAM00069,PDV000200,S,"0, No esta expuesto",Si,2026-01-11,2026-04-23
9694,1681,612,CAM00069,PDV000037,S,9,No,2026-02-01,2026-04-18
9695,1681,611,CAM00069,PDV000037,N,,,2026-02-01,2026-04-18
9696,1681,608,CAM00069,PDV000037,T,Titular disponible,,2026-02-01,2026-04-18
9697,1681,610,CAM00069,PDV000037,S,Formación OK,,2026-02-01,2026-04-18
9698,1681,617,CAM00069,PDV000037,N,3,,2026-02-01,2026-04-18
9699,1681,618,CAM00069,PDV000037,T,Titular disponible,,2026-02-01,2026-04-18
9700,1681,614,CAM00069,PDV000037,S,,,2026-02-01,2026-04-18
9701,1681,619,CAM00069,PDV000037,S,8,,2026-02-01,2026-04-18
9702,1682,610,CAM00069,PDV000186,S,Rechaza formación,Si,2026-03-28,2026-04-30
9703,1682,609,CAM00069,PDV000186,T,Titular disponible,,2026-03-28,2026-04-30
9704,1682,614,CAM00069,PDV000186,S,"0, No tienen stock",,2026-03-28,2026-04-30
9705,1682,611,CAM00069,PDV000186,N,,Si,2026-03-28,2026-04-30
9706,1682,617,CAM00069,PDV000186,N,3,,2026-03-28,2026-04-30
9707,1682,618,CAM00069,PDV000186,T,Pendiente de confirmar,No,2026-03-28,2026-04-30
9708,1682,612,CAM00069,PDV000186,S,6,Si,2026-03-28,2026-04-30
9709,1682,607,CAM00069,PDV000186,N,45,,2026-03-28,2026-04-30
9710,1683,626,CAM00070,PDV000195,N,90,,2025-12-28,2026-04-13
9711,1683,631,CAM00070,PDV000195,S,"0, No tienen stock",Si,2025-12-28,2026-04-13
9712,1683,621,CAM00070,PDV000195,T,,Si,2025-12-28,2026-04-13
9713,1683,630,CAM00070,PDV000195,S,,,2025-12-28,2026-04-13
9714,1683,624,CAM00070,PDV000195,S,Adjunto,,2025-12-28,2026-04-13
9715,1683,625,CAM00070,PDV000195,S,Si,No,2025-12-28,2026-04-13
9716,1683,629,CAM00070,PDV000195,M,Ampliar facings,,2025-12-28,2026-04-13
9717,1684,,CAM00070,PDV000167,N,30,No,2026-01-04,2026-03-15
9718,1684,627,CAM00070,PDV000167,T,Titular disponible,Si,2026-01-04,2026-03-15
9719,1684,629,CAM00070,PDV000167,M,Ampliar facings,,2026-01-04,2026-03-15
9720,1684,621,CAM00070,PDV000167,T,Titular disponible,No,2026-01-04,2026-03-15
9721,1684,622,CAM00070,PDV000167,M,Ampliar facings,,2026-01-04,2026-03-15
9722,1684,630,CAM00070,PDV000167,S,8,No,2026-01-04,2026-03-15
9723,1684,628,CAM00070,PDV000167,N,30,,2026-01-04,2026-03-15
9724,1684,624,CAM00070,PDV000167,S,,Si,2026-01-04,2026-03-15
9725,1684,,CAM00070,PDV000167,N,5,,2026-01-04,2026-03-15
9726,1684,631,CAM00070,PDV000167,S,2 ,No,2026-01-04,2026-03-15
9727,1684,625,CAM00070,PDV000167,S,No,,2026-01-04,2026-03-15
9728,1685,631,CAM00070,PDV000235,,2,,2026-01-05,2026-01-12
9729,1685,624,CAM00070,PDV000235,S,Auxiliar,,2026-01-05,2026-01-12
9730,1685,628,CAM00070,PDV000235,N,60,,2026-01-05,2026-01-12
9731,1685,627,CAM00070,PDV000235,T,Auxiliar de farmacia,No,2026-01-05,2026-01-12
9732,1685,,CAM00070,PDV000235,S,6,,2026-01-05,2026-01-12
9733,1685,622,CAM00070,PDV000235,M,Sacar del cajon,,2026-01-05,2026-01-12
9734,1685,629,CAM00070,PDV000235,M,Ampliar facings,No,2026-01-05,2026-01-12
9735,1686,640,CAM00071,,S,No quiere PLV,,2026-02-11,2026-04-27
9736,1686,636,CAM00071,,M,Sacar del cajon,Si,2026-02-11,2026-04-27
9737,1686,639,CAM00071,,M,Segundo espacio,,2026-02-11,2026-04-27
9738,1686,642,CAM00071,,N,30,,2026-02-11,2026-04-27
9739,1686,641,CAM00071,,N,5,No,2026-02-11,2026-04-27
9740,1686,635,CAM00071,,T,Pendiente de confirmar,,2026-02-11,2026-04-27
9741,1686,633,CAM00071,,M,Reflex Spray,Si,2026-02-11,2026-04-27
9742,1686,637,CAM00071,,S,1,,2026-02-11,2026-04-27
9743,1687,633,CAM00071,PDV000004,M,Gavinatura,,2026-01-19,2026-02-22
9744,1687,632,CAM00071,PDV000004,M,,Si,2026-01-19,2026-02-22
9745,1687,636,CAM00071,PDV000004,M,Segundo espacio,,2026-01-19,2026-02-22
9746,1687,634,CAM00071,PDV000004,T,Farmacéutico adjunto,,2026-01-19,2026-02-22
9747,1687,640,CAM00071,PDV000004,S,No dispone de escaparate,,2026-01-19,2026-02-22
9748,1687,637,CAM00071,PDV000004,S,3,,2026-01-19,2026-02-22
9749,1687,641,CAM00071,PDV000004,N,10,No,2026-01-19,2026-02-22
9750,1687,635,CAM00071,PDV000004,T,OK,,2026-01-19,2026-02-22
9751,1687,642,CAM00071,PDV000004,N,2,,2026-01-19,2026-02-22
9752,1687,639,CAM00071,PDV000004,M,Mejora altura ,,2026-01-19,2026-02-22
9753,1687,643,CAM00071,PDV000004,T,Auxiliar de farmacia,,2026-01-19,2026-02-22
9754,1687,638,CAM00071,PDV000004,S,3,,2026-01-19,2026-02-22
9755,1687,644,CAM00071,PDV000004,T,Auxiliar de farmacia,No,2026-01-19,2026-02-22
9756,1688,644,CAM00071,PDV000207,T,Pendiente de confirmar,No,2026-01-11,2026-02-02
9757,1688,642,CAM00071,PDV000207,N, 90 ,Si,2026-01-11,2026-02-02
9758,1688,634,CAM00071,PDV000207,T,Pendiente de confirmar,,2026-01-11,2026-02-02
9759,1688,637,CAM00071,PDV000207,S,7,No,2026-01-11,2026-02-02
